date,platform,order_id,sku,product,qty,price,discount,marketplace_fee,packing_cost,ad_cost_allocated,hpp,gross_revenue,net_revenue,net_profit,net_margin,order_status
2026-06-16,Shopee,ORD-3991,OCN-30,Ocean Blue 30ml,1,79000,2640,5038,1200,4857,25500,79000,71322,39765,0.5033544303797468,completed
2026-06-16,Shopee,ORD-3992,SAV-50,Sauvage Night 50ml,1,129000,5976,10879,1200,14309,42000,129000,112145,54636,0.42353488372093023,completed
2026-06-16,Tokopedia,ORD-3993,VNL-30,Vanilla Sweet 30ml,1,75000,6630,4389,1500,5820,24500,75000,63981,32161,0.4288133333333333,completed
2026-06-16,TikTok Shop,ORD-3994,MSK-30,Musk White 30ml,1,85000,8094,7931,1200,5790,28000,85000,68975,33985,0.3998235294117647,completed
2026-06-16,Shopee,ORD-3995,SAV-50,Sauvage Night 50ml,1,129000,12010,7986,2000,15963,42000,129000,109004,49041,0.3801627906976744,completed
2026-06-16,Shopee,ORD-3996,OCN-50,Ocean Blue 50ml,1,119000,8889,9243,1200,10529,38000,119000,100868,51139,0.4297394957983193,completed
2026-06-16,TikTok Shop,ORD-3997,VNL-30,Vanilla Sweet 30ml,1,75000,8528,6790,1500,6575,24500,75000,59682,27107,0.3614266666666667,completed
2026-06-16,Shopee,ORD-3998,RGE-35,Rouge 540 35ml,1,99000,6217,7531,2000,4583,32000,99000,85252,46669,0.4714040404040404,completed
2026-06-16,Shopee,ORD-3999,RGE-35,Rouge 540 35ml,1,99000,7625,8308,1500,11653,32000,99000,83067,37914,0.38296969696969696,completed
2026-06-16,Shopee,ORD-4000,RGE-35,Rouge 540 35ml,1,99000,6562,8202,1500,10699,32000,99000,84236,40037,0.4044141414141414,completed
2026-06-16,Shopee,ORD-4001,OCN-30,Ocean Blue 30ml,2,79000,12129,10083,2400,4902,25500,158000,135788,77486,0.4904177215189873,completed
2026-06-16,Shopee,ORD-4002,VNL-30,Vanilla Sweet 30ml,1,75000,8312,6300,1500,5377,24500,75000,60388,29011,0.38681333333333334,completed
2026-06-16,Tokopedia,ORD-4003,OCN-30,Ocean Blue 30ml,1,79000,7676,7502,2000,9196,25500,79000,63822,27126,0.34336708860759496,completed
2026-06-16,Shopee,ORD-4004,MSK-30,Musk White 30ml,1,85000,4839,7848,2000,10643,28000,85000,72313,31670,0.37258823529411766,completed
2026-06-16,Shopee,ORD-4005,RGE-35,Rouge 540 35ml,1,99000,3975,7692,1200,5109,32000,99000,87333,49024,0.4951919191919192,completed
2026-06-16,Tokopedia,ORD-4006,OCN-30,Ocean Blue 30ml,1,79000,8953,5470,1200,6917,25500,79000,64577,30960,0.3918987341772152,completed
2026-06-16,Tokopedia,ORD-4007,RGE-35,Rouge 540 35ml,1,99000,7359,5574,1500,11151,32000,99000,86067,41416,0.41834343434343435,completed
2026-06-16,Shopee,ORD-4008,OCN-30,Ocean Blue 30ml,1,79000,5668,5447,1500,5005,25500,79000,67885,35880,0.4541772151898734,completed
2026-06-16,TikTok Shop,ORD-4009,OCN-30,Ocean Blue 30ml,1,79000,6640,7443,2000,7215,25500,79000,64917,30202,0.3823037974683544,completed
2026-06-16,Shopee,ORD-4010,OCN-30,Ocean Blue 30ml,1,79000,2382,7408,1200,7478,25500,79000,69210,35032,0.44344303797468354,returned
2026-06-16,Tokopedia,ORD-4011,MSK-30,Musk White 30ml,1,85000,7756,6673,1500,7909,28000,85000,70571,33162,0.3901411764705882,completed
2026-06-16,TikTok Shop,ORD-4012,OCN-30,Ocean Blue 30ml,1,79000,6145,7036,1200,8561,25500,79000,65819,30558,0.3868101265822785,completed
2026-06-16,Tokopedia,ORD-4013,VNL-30,Vanilla Sweet 30ml,2,75000,17438,14240,3000,6124,24500,150000,118322,60198,0.40132,completed
2026-06-16,Tokopedia,ORD-4014,RGE-35,Rouge 540 35ml,1,99000,9773,8654,1500,7659,32000,99000,80573,39414,0.3981212121212121,completed
2026-06-16,TikTok Shop,ORD-4015,OCN-30,Ocean Blue 30ml,1,79000,5835,6526,2000,4802,25500,79000,66639,34337,0.4346455696202532,completed
2026-06-16,TikTok Shop,ORD-4016,RGE-35,Rouge 540 35ml,1,99000,7053,6850,1200,5594,32000,99000,85097,46303,0.4677070707070707,completed
2026-06-16,Tokopedia,ORD-4017,MSK-30,Musk White 30ml,1,85000,5029,7583,2000,3386,28000,85000,72388,39002,0.4588470588235294,completed
2026-06-16,TikTok Shop,ORD-4018,RGE-35,Rouge 540 35ml,1,99000,10271,7715,1500,9945,32000,99000,81014,37569,0.3794848484848485,completed
2026-06-16,Shopee,ORD-4019,RGE-35,Rouge 540 35ml,1,99000,9149,8080,1200,3536,32000,99000,81771,45035,0.4548989898989899,completed
2026-06-16,TikTok Shop,ORD-4020,MSK-30,Musk White 30ml,1,85000,3573,6140,1200,5131,28000,85000,75287,40956,0.4818352941176471,completed
2026-06-16,Shopee,ORD-4021,OCN-30,Ocean Blue 30ml,1,79000,2658,5925,1500,2751,25500,79000,70417,40666,0.514759493670886,completed
2026-06-16,Shopee,ORD-4022,SAV-50,Sauvage Night 50ml,1,129000,13833,7569,2000,5495,42000,129000,107598,58103,0.45041085271317827,completed
2026-06-16,Shopee,ORD-4023,MSK-30,Musk White 30ml,1,85000,6670,6321,1200,5450,28000,85000,72009,37359,0.4395176470588235,completed
2026-06-16,Shopee,ORD-4024,OCN-30,Ocean Blue 30ml,1,79000,5474,6882,1500,5621,25500,79000,66644,34023,0.4306708860759494,completed
2026-06-16,Tokopedia,ORD-4025,VNL-30,Vanilla Sweet 30ml,2,75000,5648,8894,4000,11451,24500,150000,135458,71007,0.47338,completed
2026-06-16,Tokopedia,ORD-4026,OCN-50,Ocean Blue 50ml,2,119000,24816,20929,2400,10363,38000,238000,192255,103492,0.4348403361344538,completed
2026-06-16,Shopee,ORD-4027,RGE-35,Rouge 540 35ml,1,99000,10462,6167,1500,5255,32000,99000,82371,43616,0.44056565656565655,completed
2026-06-16,Shopee,ORD-4028,VNL-30,Vanilla Sweet 30ml,1,75000,6157,6326,1500,6460,24500,75000,62517,30057,0.40076,completed
2026-06-16,Shopee,ORD-4029,VNL-30,Vanilla Sweet 30ml,1,75000,2270,5448,1200,5967,24500,75000,67282,35615,0.47486666666666666,completed
2026-06-16,Tokopedia,ORD-4030,RGE-35,Rouge 540 35ml,1,99000,5961,7723,1200,4581,32000,99000,85316,47535,0.48015151515151516,shipped
2026-06-16,Tokopedia,ORD-4031,MSK-30,Musk White 30ml,1,85000,9405,6162,1200,8547,28000,85000,69433,31686,0.3727764705882353,completed
2026-06-16,TikTok Shop,ORD-4032,RGE-35,Rouge 540 35ml,2,99000,7358,18001,3000,20867,32000,198000,172641,84774,0.42815151515151517,completed
2026-06-16,Shopee,ORD-4033,VNL-30,Vanilla Sweet 30ml,2,75000,15529,12774,4000,14863,24500,150000,121697,53834,0.35889333333333334,shipped
2026-06-16,Tokopedia,ORD-4034,SAV-50,Sauvage Night 50ml,2,129000,13414,19343,4000,19749,42000,258000,225243,117494,0.4554031007751938,completed
2026-06-16,Tokopedia,ORD-4035,OCN-50,Ocean Blue 50ml,1,119000,10039,7533,1200,6173,38000,119000,101428,56055,0.47105042016806725,completed
2026-06-16,TikTok Shop,ORD-4036,RGE-35,Rouge 540 35ml,1,99000,8550,5858,2000,10819,32000,99000,84592,39773,0.40174747474747474,completed
2026-06-16,TikTok Shop,ORD-4037,SAV-50,Sauvage Night 50ml,2,129000,14205,17502,4000,24571,42000,258000,226293,113722,0.4407829457364341,shipped
2026-06-16,Shopee,ORD-4038,SAV-50,Sauvage Night 50ml,1,129000,4124,8909,1500,6351,42000,129000,115967,66116,0.5125271317829457,completed
2026-06-16,Tokopedia,ORD-4039,MSK-30,Musk White 30ml,2,85000,15780,9562,4000,6038,28000,170000,144658,78620,0.46247058823529413,shipped
2026-06-16,Shopee,ORD-4040,OCN-30,Ocean Blue 30ml,1,79000,8289,7020,2000,2908,25500,79000,63691,33283,0.42130379746835445,completed
2026-06-16,Tokopedia,ORD-4041,VNL-30,Vanilla Sweet 30ml,2,75000,6363,11692,3000,16066,24500,150000,131945,63879,0.42586,completed
2026-06-16,Shopee,ORD-4042,OCN-50,Ocean Blue 50ml,1,119000,12185,7480,1200,8792,38000,119000,99335,51343,0.43145378151260505,completed
2026-06-16,Shopee,ORD-4043,OCN-50,Ocean Blue 50ml,1,119000,10071,7061,2000,13726,38000,119000,101868,48142,0.40455462184873947,shipped
2026-06-16,Shopee,ORD-4044,VNL-30,Vanilla Sweet 30ml,3,75000,20300,19962,6000,16649,24500,225000,184738,88589,0.3937288888888889,shipped
2026-06-16,Tokopedia,ORD-4045,SAV-50,Sauvage Night 50ml,2,129000,24983,22680,4000,24412,42000,258000,210337,97925,0.37955426356589145,completed
2026-06-16,Shopee,ORD-4046,VNL-30,Vanilla Sweet 30ml,1,75000,2947,4705,1200,6517,24500,75000,67348,35131,0.46841333333333335,completed
2026-06-16,Shopee,ORD-4047,VNL-30,Vanilla Sweet 30ml,1,75000,6443,5913,1200,4195,24500,75000,62644,32749,0.43665333333333334,completed
2026-06-16,Shopee,ORD-4048,OCN-50,Ocean Blue 50ml,1,119000,5440,7940,2000,10494,38000,119000,105620,55126,0.4632436974789916,completed
2026-06-16,Shopee,ORD-4049,SAV-50,Sauvage Night 50ml,2,129000,19002,17171,4000,13552,42000,258000,221827,120275,0.46618217054263567,shipped
2026-06-16,Shopee,ORD-4050,SAV-50,Sauvage Night 50ml,1,129000,5315,11987,1200,11369,42000,129000,111698,57129,0.4428604651162791,completed
2026-06-16,TikTok Shop,ORD-4051,OCN-50,Ocean Blue 50ml,1,119000,5817,8938,1500,5431,38000,119000,104245,59314,0.49843697478991594,completed
2026-06-16,Tokopedia,ORD-4052,VNL-30,Vanilla Sweet 30ml,1,75000,3387,5524,1200,9699,24500,75000,66089,30690,0.4092,completed
2026-06-16,Tokopedia,ORD-4053,OCN-50,Ocean Blue 50ml,1,119000,5046,9478,1200,12488,38000,119000,104476,52788,0.44359663865546217,completed
2026-06-16,Tokopedia,ORD-4054,OCN-30,Ocean Blue 30ml,1,79000,7739,7441,1200,3815,25500,79000,63820,33305,0.42158227848101265,completed
2026-06-16,Shopee,ORD-4055,RGE-35,Rouge 540 35ml,1,99000,9030,7703,2000,7570,32000,99000,82267,40697,0.4110808080808081,completed
2026-06-16,Tokopedia,ORD-4056,OCN-30,Ocean Blue 30ml,1,79000,3809,5615,1500,9723,25500,79000,69576,32853,0.4158607594936709,completed
2026-06-16,Shopee,ORD-4057,RGE-35,Rouge 540 35ml,1,99000,8869,9347,2000,9295,32000,99000,80784,37489,0.37867676767676767,completed
2026-06-16,TikTok Shop,ORD-4058,SAV-50,Sauvage Night 50ml,1,129000,4577,10148,1500,11458,42000,129000,114275,59317,0.4598217054263566,completed
2026-06-16,Shopee,ORD-4059,OCN-30,Ocean Blue 30ml,1,79000,6882,4867,1500,6018,25500,79000,67251,34233,0.43332911392405066,completed
2026-06-16,TikTok Shop,ORD-4060,OCN-30,Ocean Blue 30ml,1,79000,7203,7332,1500,2992,25500,79000,64465,34473,0.43636708860759493,completed
2026-06-16,Shopee,ORD-4061,RGE-35,Rouge 540 35ml,1,99000,3678,6686,2000,11726,32000,99000,88636,42910,0.43343434343434345,completed
2026-06-16,Shopee,ORD-4062,RGE-35,Rouge 540 35ml,1,99000,8329,6110,1500,3255,32000,99000,84561,47806,0.48288888888888887,completed
2026-06-16,Tokopedia,ORD-4063,OCN-30,Ocean Blue 30ml,1,79000,8129,6087,2000,5684,25500,79000,64784,31600,0.4,shipped
2026-06-16,Tokopedia,ORD-4064,OCN-30,Ocean Blue 30ml,1,79000,9417,5677,1500,8105,25500,79000,63906,28801,0.3645696202531646,completed
2026-06-16,Shopee,ORD-4065,OCN-30,Ocean Blue 30ml,1,79000,5997,7308,1200,6458,25500,79000,65695,32537,0.4118607594936709,completed
2026-06-16,Tokopedia,ORD-4066,MSK-30,Musk White 30ml,1,85000,5074,4987,1500,3121,28000,85000,74939,42318,0.49785882352941174,returned
2026-06-16,Shopee,ORD-4067,SAV-50,Sauvage Night 50ml,1,129000,5412,11222,1200,7832,42000,129000,112366,61334,0.47545736434108526,completed
2026-06-16,TikTok Shop,ORD-4068,MSK-30,Musk White 30ml,1,85000,4086,5986,1200,6770,28000,85000,74928,38958,0.4583294117647059,completed
2026-06-16,Shopee,ORD-4069,SAV-50,Sauvage Night 50ml,1,129000,9380,10858,2000,11399,42000,129000,108762,53363,0.4136666666666667,completed
2026-06-16,Shopee,ORD-4070,OCN-30,Ocean Blue 30ml,1,79000,9244,6303,1200,4253,25500,79000,63453,32500,0.41139240506329117,completed
2026-06-16,Tokopedia,ORD-4071,RGE-35,Rouge 540 35ml,1,99000,3013,7865,1200,4069,32000,99000,88122,50853,0.5136666666666667,completed
2026-06-16,Shopee,ORD-4072,SAV-50,Sauvage Night 50ml,1,129000,9670,8108,1500,12564,42000,129000,111222,55158,0.4275813953488372,shipped
2026-06-16,Shopee,ORD-4073,RGE-35,Rouge 540 35ml,1,99000,7762,7255,1500,4699,32000,99000,83983,45784,0.46246464646464647,completed
2026-06-16,Shopee,ORD-4074,OCN-50,Ocean Blue 50ml,1,119000,4881,8411,1500,14872,38000,119000,105708,51336,0.4313949579831933,completed
2026-06-16,Shopee,ORD-4075,MSK-30,Musk White 30ml,1,85000,4994,5551,2000,5968,28000,85000,74455,38487,0.45278823529411766,completed
2026-06-16,Shopee,ORD-4076,OCN-30,Ocean Blue 30ml,2,79000,14062,10334,2400,8005,25500,158000,133604,72199,0.4569556962025316,completed
2026-06-16,Shopee,ORD-4077,MSK-30,Musk White 30ml,1,85000,2700,5580,2000,4210,28000,85000,76720,42510,0.5001176470588236,returned
2026-06-16,Tokopedia,ORD-4078,SAV-50,Sauvage Night 50ml,1,129000,14001,11321,2000,15893,42000,129000,103678,43785,0.3394186046511628,completed
2026-06-16,Shopee,ORD-4079,RGE-35,Rouge 540 35ml,1,99000,6255,9038,2000,4796,32000,99000,83707,44911,0.45364646464646463,completed
2026-06-16,Shopee,ORD-4080,SAV-50,Sauvage Night 50ml,1,129000,6391,9732,1500,7020,42000,129000,112877,62357,0.4833875968992248,completed
2026-06-16,Shopee,ORD-4081,SAV-50,Sauvage Night 50ml,1,129000,14606,7373,1200,13964,42000,129000,107021,49857,0.3864883720930233,completed
2026-06-16,Tokopedia,ORD-4082,RGE-35,Rouge 540 35ml,1,99000,11720,6093,1200,9063,32000,99000,81187,38924,0.39317171717171717,completed
2026-06-16,Shopee,ORD-4083,OCN-30,Ocean Blue 30ml,1,79000,6256,5290,2000,5583,25500,79000,67454,34371,0.4350759493670886,completed
2026-06-16,Tokopedia,ORD-4084,OCN-30,Ocean Blue 30ml,2,79000,15786,10690,4000,16158,25500,158000,131524,60366,0.3820632911392405,shipped
2026-06-16,Shopee,ORD-4085,OCN-30,Ocean Blue 30ml,2,79000,5902,9427,3000,8203,25500,158000,142671,80468,0.5092911392405063,completed
2026-06-16,Shopee,ORD-4086,VNL-30,Vanilla Sweet 30ml,1,75000,4509,6176,1200,3220,24500,75000,64315,35395,0.4719333333333333,completed
2026-06-16,Shopee,ORD-4087,VNL-30,Vanilla Sweet 30ml,2,75000,6373,10477,2400,16471,24500,150000,133150,65279,0.4351933333333333,completed
2026-06-16,TikTok Shop,ORD-4088,VNL-30,Vanilla Sweet 30ml,1,75000,5024,6607,2000,2800,24500,75000,63369,34069,0.45425333333333334,completed
2026-06-16,Shopee,ORD-4089,VNL-30,Vanilla Sweet 30ml,1,75000,3163,5056,2000,8892,24500,75000,66781,31389,0.41852,completed
2026-06-16,Shopee,ORD-4090,OCN-30,Ocean Blue 30ml,1,79000,6959,7030,1500,5555,25500,79000,65011,32456,0.4108354430379747,completed
2026-06-16,TikTok Shop,ORD-4091,OCN-30,Ocean Blue 30ml,1,79000,8792,6984,1200,6292,25500,79000,63224,30232,0.3826835443037975,completed
2026-06-16,Tokopedia,ORD-4092,MSK-30,Musk White 30ml,1,85000,6399,7681,2000,8529,28000,85000,70920,32391,0.3810705882352941,completed
2026-06-16,Shopee,ORD-4093,RGE-35,Rouge 540 35ml,1,99000,3153,7568,2000,5503,32000,99000,88279,48776,0.4926868686868687,completed
2026-06-16,Shopee,ORD-4094,RGE-35,Rouge 540 35ml,1,99000,3482,9149,2000,5157,32000,99000,86369,47212,0.47688888888888886,completed
2026-06-16,Tokopedia,ORD-4095,VNL-30,Vanilla Sweet 30ml,1,75000,2641,4811,2000,4108,24500,75000,67548,36940,0.4925333333333333,completed
2026-06-16,TikTok Shop,ORD-4096,OCN-30,Ocean Blue 30ml,1,79000,3018,4439,1200,6572,25500,79000,71543,38271,0.4844430379746835,completed
2026-06-16,Shopee,ORD-4097,VNL-30,Vanilla Sweet 30ml,1,75000,5035,4859,2000,8887,24500,75000,65106,29719,0.39625333333333335,completed
2026-06-16,Tokopedia,ORD-4098,VNL-30,Vanilla Sweet 30ml,1,75000,2691,6128,1200,4843,24500,75000,66181,35638,0.47517333333333334,completed
2026-06-16,TikTok Shop,ORD-4099,VNL-30,Vanilla Sweet 30ml,1,75000,5825,6497,1200,3371,24500,75000,62678,33607,0.44809333333333334,completed
2026-06-16,Tokopedia,ORD-4100,OCN-30,Ocean Blue 30ml,1,79000,8668,5941,2000,10174,25500,79000,64391,26717,0.3381898734177215,completed
2026-06-16,Shopee,ORD-4101,SAV-50,Sauvage Night 50ml,1,129000,4660,10571,2000,6778,42000,129000,113769,62991,0.48830232558139536,shipped
2026-06-16,Tokopedia,ORD-4102,OCN-30,Ocean Blue 30ml,1,79000,6300,4536,1500,4839,25500,79000,68164,36325,0.4598101265822785,completed
2026-06-16,Tokopedia,ORD-4103,MSK-30,Musk White 30ml,1,85000,5659,7824,2000,3292,28000,85000,71517,38225,0.4497058823529412,completed
2026-06-16,TikTok Shop,ORD-4104,OCN-50,Ocean Blue 50ml,2,119000,19505,19670,4000,14550,38000,238000,198825,104275,0.43813025210084033,completed
2026-06-16,Tokopedia,ORD-4105,OCN-30,Ocean Blue 30ml,1,79000,4011,4830,2000,7913,25500,79000,70159,34746,0.4398227848101266,completed
2026-06-16,Tokopedia,ORD-4106,RGE-35,Rouge 540 35ml,1,99000,6066,8390,1500,4786,32000,99000,84544,46258,0.46725252525252525,completed
2026-06-16,Tokopedia,ORD-4107,OCN-30,Ocean Blue 30ml,1,79000,7402,6552,2000,8679,25500,79000,65046,28867,0.36540506329113925,completed
2026-06-16,Shopee,ORD-4108,VNL-30,Vanilla Sweet 30ml,1,75000,7276,4496,1200,8466,24500,75000,63228,29062,0.38749333333333336,completed
2026-06-16,TikTok Shop,ORD-4109,RGE-35,Rouge 540 35ml,1,99000,9003,8004,2000,8468,32000,99000,81993,39525,0.39924242424242423,shipped
2026-06-16,Shopee,ORD-4110,MSK-30,Musk White 30ml,1,85000,5753,5941,1500,10598,28000,85000,73306,33208,0.3906823529411765,completed
2026-06-16,Tokopedia,ORD-4111,SAV-50,Sauvage Night 50ml,1,129000,9192,11771,2000,14217,42000,129000,108037,49820,0.3862015503875969,completed
2026-06-16,Shopee,ORD-4112,OCN-30,Ocean Blue 30ml,1,79000,8556,6929,1200,8264,25500,79000,63515,28551,0.36140506329113925,completed
2026-06-16,Shopee,ORD-4113,SAV-50,Sauvage Night 50ml,3,129000,14254,33855,6000,19941,42000,387000,338891,186950,0.48307493540051677,completed
2026-06-16,Tokopedia,ORD-4114,OCN-30,Ocean Blue 30ml,2,79000,13179,12354,4000,7914,25500,158000,132467,69553,0.44020886075949367,completed
2026-06-16,Tokopedia,ORD-4115,OCN-30,Ocean Blue 30ml,2,79000,7864,9778,3000,16590,25500,158000,140358,69768,0.44156962025316454,completed
2026-06-16,TikTok Shop,ORD-4116,OCN-30,Ocean Blue 30ml,1,79000,2650,4468,1200,5921,25500,79000,71882,39261,0.4969746835443038,completed
2026-06-16,Shopee,ORD-4117,RGE-35,Rouge 540 35ml,1,99000,4727,9361,2000,10601,32000,99000,84912,40311,0.4071818181818182,shipped
2026-06-16,Shopee,ORD-4118,RGE-35,Rouge 540 35ml,1,99000,9030,7734,1500,12739,32000,99000,82236,35997,0.3636060606060606,completed
2026-06-16,Shopee,ORD-4119,RGE-35,Rouge 540 35ml,1,99000,9550,7764,1500,7914,32000,99000,81686,40272,0.4067878787878788,completed
2026-06-16,Tokopedia,ORD-4120,MSK-30,Musk White 30ml,3,85000,18560,14943,3600,27439,28000,255000,221497,106458,0.41748235294117647,completed
2026-06-16,Shopee,ORD-4121,OCN-30,Ocean Blue 30ml,1,79000,6863,4354,2000,7105,25500,79000,67783,33178,0.4199746835443038,completed
2026-06-16,Shopee,ORD-4122,MSK-30,Musk White 30ml,1,85000,4237,4986,1200,5299,28000,85000,75777,41278,0.48562352941176473,completed
2026-06-16,TikTok Shop,ORD-4123,RGE-35,Rouge 540 35ml,1,99000,10668,7847,2000,7123,32000,99000,80485,39362,0.3975959595959596,completed
2026-06-16,Tokopedia,ORD-4124,OCN-30,Ocean Blue 30ml,1,79000,3166,5950,2000,4648,25500,79000,69884,37736,0.4776708860759494,completed
2026-06-16,Shopee,ORD-4125,RGE-35,Rouge 540 35ml,1,99000,3994,8756,2000,11790,32000,99000,86250,40460,0.4086868686868687,completed
2026-06-16,Tokopedia,ORD-4126,OCN-30,Ocean Blue 30ml,2,79000,10661,13300,2400,6799,25500,158000,134039,73840,0.46734177215189876,completed
2026-06-16,Shopee,ORD-4127,OCN-30,Ocean Blue 30ml,1,79000,4315,6099,2000,9183,25500,79000,68586,31903,0.4038354430379747,completed
2026-06-16,Shopee,ORD-4128,OCN-50,Ocean Blue 50ml,2,119000,11821,18962,4000,13178,38000,238000,207217,114039,0.4791554621848739,completed
2026-06-16,TikTok Shop,ORD-4129,MSK-30,Musk White 30ml,2,85000,15626,14911,3000,7418,28000,170000,139463,73045,0.42967647058823527,completed
2026-06-16,Shopee,ORD-4130,RGE-35,Rouge 540 35ml,1,99000,9276,7238,2000,9677,32000,99000,82486,38809,0.39201010101010103,completed
2026-06-16,Shopee,ORD-4131,MSK-30,Musk White 30ml,2,85000,12461,12224,2400,16947,28000,170000,145315,69968,0.4115764705882353,completed
2026-06-16,Shopee,ORD-4132,SAV-50,Sauvage Night 50ml,3,129000,20261,29902,6000,16858,42000,387000,336837,187979,0.48573385012919895,completed
2026-06-16,Tokopedia,ORD-4133,VNL-30,Vanilla Sweet 30ml,1,75000,4801,5757,2000,7709,24500,75000,64442,30233,0.40310666666666667,completed
2026-06-16,Shopee,ORD-4134,OCN-50,Ocean Blue 50ml,1,119000,12952,6914,2000,12194,38000,119000,99134,46940,0.394453781512605,completed
2026-06-16,Tokopedia,ORD-4135,OCN-50,Ocean Blue 50ml,1,119000,9969,7618,1500,6831,38000,119000,101413,55082,0.4628739495798319,completed
2026-06-16,Tokopedia,ORD-4136,OCN-30,Ocean Blue 30ml,1,79000,5983,4687,1200,4762,25500,79000,68330,36868,0.4666835443037975,completed
2026-06-16,Shopee,ORD-4137,VNL-30,Vanilla Sweet 30ml,1,75000,2528,4937,1200,4041,24500,75000,67535,37794,0.50392,completed
2026-06-16,TikTok Shop,ORD-4138,MSK-30,Musk White 30ml,1,85000,8681,6137,1500,6503,28000,85000,70182,34179,0.4021058823529412,completed
2026-06-16,Tokopedia,ORD-4139,OCN-30,Ocean Blue 30ml,2,79000,10485,13185,4000,12279,25500,158000,134330,67051,0.424373417721519,completed
2026-06-16,TikTok Shop,ORD-4140,OCN-30,Ocean Blue 30ml,1,79000,5026,6230,2000,7233,25500,79000,67744,33011,0.4178607594936709,completed
2026-06-16,Shopee,ORD-4141,OCN-30,Ocean Blue 30ml,1,79000,6108,5085,1500,3357,25500,79000,67807,37450,0.4740506329113924,completed
2026-06-16,TikTok Shop,ORD-4142,RGE-35,Rouge 540 35ml,2,99000,16297,18615,2400,17172,32000,198000,163088,79516,0.4015959595959596,completed
2026-06-16,TikTok Shop,ORD-4143,VNL-30,Vanilla Sweet 30ml,1,75000,8726,5104,2000,6472,24500,75000,61170,28198,0.3759733333333333,completed
2026-06-16,Shopee,ORD-4144,SAV-50,Sauvage Night 50ml,1,129000,14497,7350,2000,10303,42000,129000,107153,52850,0.40968992248062014,completed
2026-06-16,Shopee,ORD-4145,RGE-35,Rouge 540 35ml,1,99000,3809,7494,2000,10646,32000,99000,87697,43051,0.43485858585858583,completed
2026-06-16,Tokopedia,ORD-4146,RGE-35,Rouge 540 35ml,1,99000,8167,6805,2000,4437,32000,99000,84028,45591,0.4605151515151515,completed
2026-06-16,Shopee,ORD-4147,RGE-35,Rouge 540 35ml,1,99000,4749,8557,1200,8386,32000,99000,85694,44108,0.44553535353535356,shipped
